work_order_id,machine_id,line_id,factory_id,linked_failure_event_id,scheduled_timestamp,completion_timestamp,maintenance_type,maintenance_reason,action_taken,maintenance_downtime_hours,parts_cost_inr,labor_cost_inr,total_maintenance_cost_inr,technician_id,work_order_status
MWO000137,MCH0424,LIN022,FAC008,FLR001735,2025-06-29 11:24:37,2025-06-29 15:25:13,Corrective,Hydraulic Leak,Electrical Repair,4.01,23648.87,4839.32,28488.19,TECH138,Completed
MWO000138,MCH0338,LIN015,FAC005,FLR001318,2024-11-25 11:47:58,2024-11-25 14:04:10,Corrective,Excessive Vibration,Replace Component,2.27,15967.46,2303.75,18271.21,TECH029,Completed
MWO000139,MCH0077,LIN003,FAC001,FLR000404,2024-06-23 03:38:12,2024-06-23 04:59:12,Corrective,Excessive Vibration,Replace Component,1.35,14226.29,2262.38,16488.67,TECH075,Completed
MWO000140,MCH0009,LIN026,FAC009,FLR000264,2023-11-04 14:46:27,2023-11-04 19:05:03,Corrective,Bearing Failure,Alignment,4.31,10710.0,7961.92,18671.92,TECH082,Completed
MWO000141,MCH0171,LIN006,FAC002,FLR002335,2023-10-22 21:42:56,2023-10-23 07:57:56,Corrective,Lubrication Failure,Replace Component,10.25,9123.73,10542.63,19666.36,TECH092,Completed
MWO000142,MCH0216,LIN028,FAC010,FLR002492,2023-05-23 22:26:12,2023-05-24 04:44:12,Corrective,Hydraulic Leak,Alignment,6.3,10858.06,15063.85,25921.91,TECH061,Completed
MWO000143,MCH0557,LIN030,FAC010,FLR002542,2025-05-10 01:33:23,2025-05-10 10:19:35,Emergency,Hydraulic Leak,Electrical Repair,8.77,103013.22,20486.16,123499.38,TECH065,Completed
MWO000144,MCH0594,LIN016,FAC006,FLR002192,2025-08-19 00:37:02,2025-08-19 08:38:50,Emergency,Overheating,Electrical Repair,8.03,37557.96,10861.87,48419.83,TECH049,Cancelled
MWO000145,MCH0294,LIN006,FAC002,FLR001182,2025-05-20 20:29:38,2025-05-21 04:56:38,Corrective,Electrical Fault,Electrical Repair,8.45,10849.29,15771.41,26620.7,TECH110,Completed
MWO000146,MCH0057,LIN020,FAC007,FLR002050,2025-08-23 04:01:07,2025-08-23 05:53:19,Corrective,Bearing Failure,Lubrication,1.87,17978.1,2725.49,20703.59,TECH015,Cancelled
MWO000147,MCH0442,LIN001,FAC001,FLR001232,2023-05-29 00:20:32,2023-05-29 11:24:08,Corrective,Tool Wear,Alignment,11.06,14823.12,15608.36,30431.48,TECH036,Completed
MWO000148,MCH0594,LIN016,FAC006,FLR000156,2026-05-02 16:31:11,2026-05-03 02:29:59,Emergency,Hydraulic Leak,Electrical Repair,9.98,41794.84,21450.38,63245.22,TECH066,Completed
MWO000149,MCH0600,LIN014,FAC005,FLR000108,2025-07-19 17:10:35,2025-07-20 04:49:35,Corrective,Electrical Fault,Inspection,11.65,25548.23,11872.63,37420.86,TECH024,Completed
MWO000150,MCH0559,LIN019,FAC007,FLR002533,2025-12-05 12:44:58,2025-12-05 21:47:58,Corrective,Sensor Failure,Alignment,9.05,54044.65,14081.83,68126.48,TECH002,Completed
MWO000151,MCH0363,LIN017,FAC006,FLR000428,2025-03-12 15:51:39,2025-03-12 20:04:15,Corrective,Sensor Failure,Alignment,4.21,21753.87,7216.46,28970.33,TECH050,Completed
MWO000152,MCH0348,LIN017,FAC006,FLR002743,2025-03-27 07:19:58,2025-03-27 12:01:22,Corrective,Tool Wear,Inspection,4.69,4631.9,10040.77,14672.67,TECH082,Completed
MWO000153,MCH0009,LIN026,FAC009,FLR001048,2023-05-16 19:32:00,2023-05-17 05:32:00,Emergency,Tool Wear,Calibration,10.0,58190.84,16279.79,74470.63,TECH002,Completed
MWO000154,MCH0321,LIN029,FAC010,FLR001387,2025-01-13 15:53:03,2025-01-13 18:36:15,Corrective,Sensor Failure,Electrical Repair,2.72,17225.7,4772.79,21998.49,TECH104,Completed
MWO000155,MCH0105,LIN004,FAC002,FLR000391,2023-02-02 12:45:24,2023-02-02 17:35:12,Corrective,Sensor Failure,Electrical Repair,4.83,29564.7,7706.72,37271.42,TECH019,Completed
MWO000156,MCH0075,LIN003,FAC001,FLR000922,2025-06-06 12:50:19,2025-06-06 18:41:19,Corrective,Overheating,Inspection,5.85,26368.76,6511.28,32880.04,TECH130,Completed
MWO000157,MCH0265,LIN011,FAC004,FLR000221,2023-11-25 18:41:31,2023-11-25 21:02:31,Corrective,Sensor Failure,Lubrication,2.35,26221.11,4687.47,30908.58,TECH125,In Progress
MWO000158,MCH0408,LIN009,FAC003,FLR000607,2024-05-29 15:46:49,2024-05-29 16:27:37,Corrective,Bearing Failure,Electrical Repair,0.68,24291.82,1523.96,25815.78,TECH022,Completed
MWO000159,MCH0385,LIN006,FAC002,FLR002249,2023-07-26 00:50:19,2023-07-26 03:39:31,Corrective,Tool Wear,Lubrication,2.82,26253.11,5151.61,31404.72,TECH137,Completed
MWO000160,MCH0590,LIN008,FAC003,FLR001338,2023-10-08 21:43:24,2023-10-09 04:40:24,Emergency,Lubrication Failure,Calibration,6.95,36783.35,15822.99,52606.34,TECH093,In Progress
MWO000161,MCH0180,LIN011,FAC004,FLR001227,2024-06-11 05:39:07,2024-06-11 11:09:43,Corrective,Lubrication Failure,Electrical Repair,5.51,45826.27,9837.46,55663.73,TECH053,Completed
MWO000162,MCH0395,LIN004,FAC002,FLR000876,2024-07-07 16:49:36,2024-07-07 18:45:24,Corrective,Lubrication Failure,Replace Component,1.93,23518.23,2862.46,26380.69,TECH054,Completed
MWO000163,MCH0502,LIN011,FAC004,FLR000732,2026-01-04 13:53:23,2026-01-04 21:01:47,Corrective,Hydraulic Leak,Alignment,7.14,20661.89,17124.14,37786.03,TECH088,Completed
MWO000164,MCH0525,LIN017,FAC006,FLR001445,2023-02-01 00:37:20,2023-02-01 04:55:56,Corrective,Hydraulic Leak,Inspection,4.31,44646.65,7523.52,52170.17,TECH118,In Progress
MWO000165,MCH0320,LIN011,FAC004,FLR000123,2025-02-26 00:33:26,2025-02-26 03:43:02,Corrective,Lubrication Failure,Calibration,3.16,15074.12,4099.22,19173.34,TECH117,Completed
MWO000166,MCH0526,LIN028,FAC010,FLR000602,2024-11-07 16:35:08,2024-11-08 03:20:44,Corrective,Electrical Fault,Electrical Repair,10.76,23844.64,15752.43,39597.07,TECH111,Completed
MWO000167,MCH0001,LIN020,FAC007,FLR002300,2025-03-16 06:11:18,2025-03-16 07:32:18,Corrective,Hydraulic Leak,Inspection,1.35,11311.07,2593.92,13904.99,TECH112,Completed
MWO000168,MCH0244,LIN007,FAC003,FLR002135,2023-04-05 04:54:31,2023-04-05 12:08:55,Emergency,Sensor Failure,Inspection,7.24,46968.18,14376.75,61344.93,TECH088,Completed
MWO000169,MCH0548,LIN011,FAC004,FLR001150,2025-10-17 10:29:20,2025-10-17 13:08:20,Corrective,Sensor Failure,Electrical Repair,2.65,8927.65,3477.49,12405.14,TECH022,Completed
MWO000170,MCH0427,LIN027,FAC009,FLR001887,2023-09-08 11:04:54,2023-09-08 11:58:54,Corrective,Excessive Vibration,Replace Component,0.9,9809.89,1472.33,11282.22,TECH041,Completed
MWO000171,MCH0469,LIN025,FAC009,FLR001800,2023-10-19 19:50:31,2023-10-20 02:01:55,Corrective,Bearing Failure,Replace Component,6.19,10846.66,7599.42,18446.08,TECH059,Completed
MWO000172,MCH0328,LIN024,FAC008,FLR002933,2025-04-13 08:00:29,2025-04-13 09:11:53,Corrective,Tool Wear,Calibration,1.19,7066.79,2101.28,9168.07,TECH130,Cancelled
MWO000173,MCH0373,LIN011,FAC004,FLR000570,2026-04-30 13:05:15,2026-04-30 14:05:15,Corrective,Bearing Failure,Inspection,1.0,36702.67,1195.07,37897.74,TECH033,Cancelled
MWO000174,MCH0328,LIN024,FAC008,FLR000770,2025-01-30 18:30:26,2025-01-31 07:49:38,Corrective,Bearing Failure,Electrical Repair,13.32,31989.82,29210.99,61200.81,TECH089,Completed
MWO000175,MCH0014,LIN029,FAC010,FLR002510,2025-01-05 00:32:14,2025-01-05 07:43:38,Emergency,Lubrication Failure,Replace Component,7.19,48631.14,16191.33,64822.47,TECH060,Completed
MWO000176,MCH0450,LIN022,FAC008,FLR001278,2025-02-19 06:22:10,2025-02-19 09:16:46,Corrective,Lubrication Failure,Electrical Repair,2.91,5943.45,5976.78,11920.23,TECH043,Completed
MWO000177,MCH0171,LIN006,FAC002,FLR001645,2023-11-29 13:01:00,2023-11-29 19:50:12,Emergency,Excessive Vibration,Replace Component,6.82,87647.21,11489.78,99136.99,TECH121,In Progress
MWO000178,MCH0198,LIN003,FAC001,FLR002752,2025-09-28 07:13:35,2025-09-28 12:05:11,Corrective,Overheating,Inspection,4.86,12376.17,4676.17,17052.34,TECH042,Completed
MWO000179,MCH0495,LIN009,FAC003,FLR001704,2025-08-29 11:49:19,2025-08-29 18:36:07,Corrective,Tool Wear,Replace Component,6.78,4158.07,6772.2,10930.27,TECH071,Completed
MWO000180,MCH0530,LIN014,FAC005,FLR002934,2026-06-18 14:22:48,2026-06-18 15:09:00,Corrective,Sensor Failure,Calibration,0.77,3968.61,1795.37,5763.98,TECH096,In Progress
MWO000181,MCH0193,LIN006,FAC002,FLR000941,2023-12-05 07:00:25,2023-12-05 13:48:25,Corrective,Tool Wear,Electrical Repair,6.8,25644.97,10832.84,36477.81,TECH051,Completed
MWO000182,MCH0296,LIN026,FAC009,FLR000001,2026-02-12 12:34:53,2026-02-13 08:19:17,Corrective,Tool Wear,Inspection,19.74,25086.24,45153.25,70239.49,TECH063,Completed
MWO000183,MCH0062,LIN011,FAC004,FLR001292,2023-10-19 00:39:51,2023-10-19 20:14:03,Corrective,Lubrication Failure,Alignment,19.57,28702.67,28768.83,57471.5,TECH091,Completed
MWO000184,MCH0090,LIN018,FAC006,FLR001967,2023-01-23 16:01:51,2023-01-23 19:21:39,Corrective,Lubrication Failure,Alignment,3.33,18669.04,5556.07,24225.11,TECH025,Completed
MWO000185,MCH0145,LIN010,FAC004,FLR000787,2023-08-29 01:45:52,2023-08-29 03:02:04,Corrective,Sensor Failure,Electrical Repair,1.27,3895.89,1735.79,5631.68,TECH007,Completed
MWO000186,MCH0511,LIN004,FAC002,FLR002209,2023-10-06 09:37:38,2023-10-06 18:32:50,Emergency,Excessive Vibration,Replace Component,8.92,86534.77,11074.99,97609.76,TECH036,Completed
MWO000187,MCH0488,LIN023,FAC008,FLR002545,2024-05-14 14:25:13,2024-05-15 00:49:49,Emergency,Tool Wear,Replace Component,10.41,68468.64,23749.7,92218.34,TECH088,Completed
MWO000188,MCH0583,LIN027,FAC009,FLR002182,2024-08-11 20:59:24,2024-08-11 23:36:00,Corrective,Overheating,Calibration,2.61,9209.67,5097.34,14307.01,TECH046,Completed
MWO000189,MCH0505,LIN023,FAC008,FLR000800,2024-05-29 15:50:07,2024-05-29 19:09:19,Corrective,Hydraulic Leak,Inspection,3.32,19387.96,6063.14,25451.1,TECH068,Completed
MWO000190,MCH0437,LIN015,FAC005,FLR002776,2024-02-24 20:14:13,2024-02-24 23:37:37,Corrective,Sensor Failure,Replace Component,3.39,13399.54,7149.8,20549.34,TECH064,Completed
MWO000191,MCH0332,LIN025,FAC009,FLR000270,2025-10-01 03:08:14,2025-10-01 09:48:26,Emergency,Lubrication Failure,Calibration,6.67,42778.0,7270.66,50048.66,TECH074,Completed
MWO000192,MCH0220,LIN023,FAC008,FLR000873,2024-03-01 23:48:37,2024-03-02 01:05:25,Corrective,Electrical Fault,Inspection,1.28,68648.33,1902.85,70551.18,TECH003,Completed
MWO000193,MCH0349,LIN024,FAC008,FLR000994,2025-05-16 03:36:41,2025-05-16 07:50:29,Corrective,Tool Wear,Inspection,4.23,19471.69,9062.25,28533.94,TECH018,Completed
MWO000194,MCH0335,LIN026,FAC009,FLR001347,2024-02-07 22:17:48,2024-02-07 23:19:36,Corrective,Excessive Vibration,Electrical Repair,1.03,10836.41,1363.84,12200.25,TECH080,Completed
MWO000195,MCH0524,LIN016,FAC006,FLR001877,2024-11-12 11:53:30,2024-11-12 13:13:18,Corrective,Excessive Vibration,Alignment,1.33,10457.82,2704.11,13161.93,TECH088,Completed
MWO000196,MCH0306,LIN010,FAC004,FLR000893,2024-02-10 17:40:59,2024-02-10 18:42:11,Corrective,Lubrication Failure,Electrical Repair,1.02,28174.52,1461.61,29636.13,TECH036,In Progress
MWO000197,MCH0575,LIN008,FAC003,FLR000238,2025-08-12 13:21:55,2025-08-12 19:17:07,Corrective,Hydraulic Leak,Lubrication,5.92,2765.08,6642.75,9407.83,TECH057,Completed
MWO000198,MCH0412,LIN021,FAC007,FLR001330,2025-04-08 07:45:01,2025-04-08 10:39:01,Corrective,Excessive Vibration,Lubrication,2.9,15673.18,3026.16,18699.34,TECH040,Completed
MWO000199,MCH0364,LIN029,FAC010,FLR000674,2024-02-23 10:31:32,2024-02-23 13:51:56,Corrective,Bearing Failure,Electrical Repair,3.34,32479.79,4474.85,36954.64,TECH101,Completed
MWO000200,MCH0310,LIN029,FAC010,FLR000333,2023-11-21 18:14:23,2023-11-22 01:41:59,Corrective,Tool Wear,Electrical Repair,7.46,1714.56,15770.59,17485.15,TECH026,Completed
MWO000201,MCH0434,LIN011,FAC004,FLR002397,2024-09-12 13:59:57,2024-09-12 21:03:33,Corrective,Electrical Fault,Alignment,7.06,27593.7,16430.67,44024.37,TECH034,Completed
MWO000202,MCH0388,LIN011,FAC004,FLR001663,2025-04-20 19:21:31,2025-04-21 01:09:31,Corrective,Tool Wear,Replace Component,5.8,7274.36,12208.2,19482.56,TECH005,Completed
MWO000203,MCH0075,LIN003,FAC001,FLR000650,2024-08-20 22:32:24,2024-08-21 07:54:00,Emergency,Electrical Fault,Inspection,9.36,37266.31,9558.94,46825.25,TECH114,Completed
MWO000204,MCH0593,LIN019,FAC007,FLR002360,2026-02-16 21:18:52,2026-02-17 07:31:28,Corrective,Sensor Failure,Alignment,10.21,15303.67,21744.44,37048.11,TECH054,Completed
MWO000205,MCH0270,LIN013,FAC005,FLR002637,2025-05-21 07:14:39,2025-05-21 09:20:03,Corrective,Overheating,Alignment,2.09,7970.34,3586.98,11557.32,TECH038,Completed
MWO000206,MCH0191,LIN025,FAC009,FLR000364,2026-01-27 07:44:00,2026-01-27 09:36:48,Corrective,Tool Wear,Calibration,1.88,4145.4,2470.9,6616.3,TECH031,Completed
MWO000207,MCH0338,LIN015,FAC005,FLR001407,2023-03-02 22:48:37,2023-03-02 22:54:01,Corrective,Hydraulic Leak,Inspection,0.09,5748.16,187.64,5935.8,TECH105,Completed
MWO000208,MCH0415,LIN008,FAC003,FLR001126,2024-01-05 22:36:04,2024-01-06 06:00:40,Emergency,Tool Wear,Replace Component,7.41,33927.14,17526.13,51453.27,TECH047,Completed
MWO000209,MCH0563,LIN001,FAC001,FLR001448,2023-08-19 18:35:05,2023-08-19 20:15:53,Corrective,Excessive Vibration,Calibration,1.68,24206.06,3949.21,28155.27,TECH022,Completed
MWO000210,MCH0353,LIN002,FAC001,FLR002422,2024-02-24 06:29:22,2024-02-24 12:59:22,Emergency,Excessive Vibration,Calibration,6.5,40227.26,11815.89,52043.15,TECH084,In Progress
MWO000211,MCH0027,LIN014,FAC005,FLR002866,2024-09-26 06:58:41,2024-09-26 15:01:41,Corrective,Excessive Vibration,Inspection,8.05,19827.48,9356.38,29183.86,TECH129,Completed
MWO000212,MCH0382,LIN018,FAC006,FLR001886,2024-12-01 17:18:18,2024-12-01 21:42:18,Corrective,Excessive Vibration,Alignment,4.4,10585.05,7635.0,18220.05,TECH011,Completed
MWO000213,MCH0501,LIN019,FAC007,FLR000927,2024-07-10 18:44:12,2024-07-10 23:59:12,Corrective,Bearing Failure,Replace Component,5.25,15600.72,5920.02,21520.74,TECH064,Completed
MWO000214,MCH0034,LIN007,FAC003,FLR001848,2024-04-11 01:35:08,2024-04-11 06:03:56,Corrective,Electrical Fault,Replace Component,4.48,5827.42,6254.9,12082.32,TECH075,Completed
MWO000215,MCH0494,LIN001,FAC001,FLR000062,2026-05-14 11:31:41,2026-05-14 17:13:05,Corrective,Sensor Failure,Calibration,5.69,13105.74,11061.63,24167.37,TECH092,Completed
MWO000216,MCH0414,LIN017,FAC006,FLR001819,2025-03-11 00:35:09,2025-03-11 16:04:33,Emergency,Excessive Vibration,Replace Component,15.49,64514.45,30320.92,94835.37,TECH119,Completed
MWO000217,MCH0434,LIN011,FAC004,FLR002397,2024-09-12 18:36:27,2024-09-12 21:18:27,Corrective,Electrical Fault,Alignment,2.7,8145.64,4841.57,12987.21,TECH116,In Progress
MWO000218,MCH0220,LIN023,FAC008,FLR000576,2024-04-06 03:54:54,2024-04-06 08:35:06,Corrective,Tool Wear,Calibration,4.67,15929.14,9201.8,25130.94,TECH006,Completed
MWO000219,MCH0047,LIN026,FAC009,FLR000355,2025-11-19 21:54:50,2025-11-20 02:03:14,Corrective,Hydraulic Leak,Lubrication,4.14,8619.04,4375.41,12994.45,TECH056,Completed
MWO000220,MCH0479,LIN007,FAC003,FLR002704,2023-10-14 23:49:37,2023-10-15 03:49:37,Corrective,Overheating,Electrical Repair,4.0,2557.32,4892.39,7449.71,TECH126,Completed
MWO000221,MCH0062,LIN011,FAC004,FLR002108,2024-07-18 01:53:39,2024-07-18 11:50:39,Corrective,Overheating,Calibration,9.95,11549.15,15364.14,26913.29,TECH062,Completed
MWO000222,MCH0228,LIN011,FAC004,FLR001903,2024-04-29 07:52:46,2024-04-29 16:51:34,Corrective,Sensor Failure,Alignment,8.98,20890.27,19976.07,40866.34,TECH102,Completed
MWO000223,MCH0111,LIN012,FAC004,FLR002235,2023-06-17 21:37:11,2023-06-17 22:18:35,Corrective,Tool Wear,Electrical Repair,0.69,23073.45,912.96,23986.41,TECH098,Completed
MWO000224,MCH0510,LIN023,FAC008,FLR001642,2025-02-10 07:40:25,2025-02-10 18:06:13,Corrective,Overheating,Inspection,10.43,41322.47,19638.63,60961.1,TECH071,In Progress
MWO000225,MCH0498,LIN011,FAC004,FLR002519,2024-12-30 17:00:15,2024-12-31 10:23:39,Emergency,Bearing Failure,Electrical Repair,17.39,41214.33,28169.19,69383.52,TECH133,Completed
MWO000226,MCH0591,LIN016,FAC006,FLR002490,2024-01-09 02:08:14,2024-01-09 06:52:02,Corrective,Electrical Fault,Electrical Repair,4.73,6321.49,9436.55,15758.04,TECH069,Completed
MWO000227,MCH0046,LIN029,FAC010,FLR002181,2024-09-07 15:38:14,2024-09-08 02:25:38,Corrective,Electrical Fault,Replace Component,10.79,11043.2,23354.3,34397.5,TECH001,Completed
MWO000228,MCH0083,LIN010,FAC004,FLR002693,2023-01-11 16:59:31,2023-01-11 18:57:07,Corrective,Overheating,Inspection,1.96,19602.42,4059.85,23662.27,TECH121,Completed
MWO000229,MCH0485,LIN007,FAC003,FLR001427,2023-11-07 02:53:20,2023-11-07 03:41:20,Corrective,Lubrication Failure,Calibration,0.8,8665.5,1754.16,10419.66,TECH075,Completed
MWO000230,MCH0531,LIN021,FAC007,FLR001614,2023-06-11 01:01:11,2023-06-11 07:37:47,Emergency,Tool Wear,Alignment,6.61,41522.52,15545.12,57067.64,TECH019,Completed
MWO000231,MCH0365,LIN014,FAC005,FLR002541,2023-10-12 15:35:40,2023-10-13 00:17:40,Emergency,Lubrication Failure,Lubrication,8.7,36635.64,14035.28,50670.92,TECH140,Completed
MWO000232,MCH0524,LIN016,FAC006,FLR001485,2024-06-24 04:34:33,2024-06-24 11:05:45,Corrective,Electrical Fault,Calibration,6.52,28306.44,6664.14,34970.58,TECH100,Completed
MWO000233,MCH0271,LIN005,FAC002,FLR001209,2025-01-03 09:05:23,2025-01-03 15:06:35,Emergency,Bearing Failure,Electrical Repair,6.02,50020.67,9896.23,59916.9,TECH061,In Progress
MWO000234,MCH0171,LIN006,FAC002,FLR001645,2023-11-29 12:15:33,2023-11-29 20:35:21,Emergency,Excessive Vibration,Inspection,8.33,39560.77,8439.81,48000.58,TECH056,Completed
MWO000235,MCH0462,LIN016,FAC006,FLR000393,2023-03-14 22:28:55,2023-03-15 05:10:55,Emergency,Lubrication Failure,Lubrication,6.7,63709.64,9245.5,72955.14,TECH015,Completed
MWO000236,MCH0361,LIN024,FAC008,FLR001451,2025-05-15 09:14:58,2025-05-15 11:21:34,Corrective,Lubrication Failure,Alignment,2.11,5621.66,4887.47,10509.13,TECH045,Completed
MWO000237,MCH0556,LIN013,FAC005,FLR001288,2026-06-05 06:40:12,2026-06-05 09:04:12,Corrective,Overheating,Lubrication,2.4,23767.85,5046.26,28814.11,TECH034,Completed
MWO000238,MCH0057,LIN020,FAC007,FLR001840,2026-03-20 21:57:27,2026-03-21 00:46:03,Corrective,Hydraulic Leak,Replace Component,2.81,9950.68,6282.92,16233.6,TECH137,Completed
MWO000239,MCH0136,LIN019,FAC007,FLR002478,2025-09-02 10:10:41,2025-09-02 11:38:17,Corrective,Bearing Failure,Inspection,1.46,8761.96,1962.63,10724.59,TECH032,Completed
MWO000240,MCH0513,LIN027,FAC009,FLR001128,2026-04-04 14:23:31,2026-04-04 19:11:31,Corrective,Electrical Fault,Inspection,4.8,24837.82,9011.6,33849.42,TECH112,Completed
MWO000241,MCH0528,LIN005,FAC002,FLR001568,2026-03-17 22:12:52,2026-03-18 01:43:28,Corrective,Excessive Vibration,Alignment,3.51,9325.01,4602.34,13927.35,TECH106,Completed
MWO000242,MCH0376,LIN005,FAC002,FLR002608,2023-10-06 07:54:19,2023-10-06 17:41:07,Corrective,Electrical Fault,Lubrication,9.78,28065.58,9947.85,38013.43,TECH054,Completed
MWO000243,MCH0093,LIN027,FAC009,FLR002830,2024-05-26 07:24:32,2024-05-26 19:27:32,Corrective,Tool Wear,Alignment,12.05,22540.41,28042.73,50583.14,TECH104,Completed
MWO000244,MCH0587,LIN024,FAC008,FLR000289,2024-01-30 01:37:01,2024-01-30 08:43:01,Emergency,Electrical Fault,Calibration,7.1,33021.38,16875.18,49896.56,TECH112,Completed
MWO000245,MCH0382,LIN018,FAC006,FLR001032,2026-04-23 01:13:19,2026-04-23 03:57:43,Corrective,Sensor Failure,Replace Component,2.74,23204.25,5065.03,28269.28,TECH058,Completed
MWO000246,MCH0533,LIN017,FAC006,FLR001589,2025-05-14 10:12:15,2025-05-14 15:42:15,Corrective,Electrical Fault,Lubrication,5.5,32202.15,7386.34,39588.49,TECH123,In Progress
MWO000247,MCH0292,LIN015,FAC005,FLR000707,2024-03-16 19:12:40,2024-03-16 21:15:40,Corrective,Excessive Vibration,Electrical Repair,2.05,1377.95,2489.0,3866.95,TECH119,Completed
MWO000248,MCH0593,LIN019,FAC007,FLR001417,2023-12-30 19:08:33,2023-12-31 06:07:57,Corrective,Lubrication Failure,Calibration,10.99,4620.53,24272.09,28892.62,TECH008,Completed
MWO000249,MCH0054,LIN006,FAC002,FLR001829,2025-02-15 22:48:45,2025-02-16 01:49:21,Corrective,Sensor Failure,Replace Component,3.01,19019.68,5383.54,24403.22,TECH033,Completed
MWO000250,MCH0409,LIN021,FAC007,FLR000722,2024-06-04 16:18:06,2024-06-05 01:07:54,Corrective,Hydraulic Leak,Calibration,8.83,9912.42,10663.33,20575.75,TECH081,Completed
MWO000251,MCH0176,LIN008,FAC003,FLR000751,2025-07-26 04:03:53,2025-07-26 04:17:05,Corrective,Electrical Fault,Inspection,0.22,25894.54,458.32,26352.86,TECH077,Completed
MWO000252,MCH0157,LIN029,FAC010,FLR001590,2024-07-17 22:35:10,2024-07-17 22:57:22,Corrective,Tool Wear,Calibration,0.37,17761.23,572.57,18333.8,TECH079,Completed
MWO000253,MCH0533,LIN017,FAC006,FLR001765,2026-06-09 14:50:05,2026-06-09 19:29:41,Corrective,Sensor Failure,Replace Component,4.66,7801.75,11174.85,18976.6,TECH083,In Progress
MWO000254,MCH0170,LIN002,FAC001,FLR001896,2025-10-18 21:28:43,2025-10-19 00:58:07,Corrective,Electrical Fault,Electrical Repair,3.49,17282.08,5348.38,22630.46,TECH056,Completed
MWO000255,MCH0064,LIN025,FAC009,FLR001646,2023-05-03 18:06:21,2023-05-04 01:53:45,Corrective,Hydraulic Leak,Calibration,7.79,4195.23,18533.29,22728.52,TECH025,Completed
MWO000256,MCH0057,LIN020,FAC007,FLR000479,2023-01-26 20:19:45,2023-01-27 05:49:09,Corrective,Hydraulic Leak,Calibration,9.49,6341.45,16817.35,23158.8,TECH102,Completed
MWO000257,MCH0577,LIN009,FAC003,FLR001693,2026-01-16 09:10:40,2026-01-16 10:04:40,Corrective,Excessive Vibration,Replace Component,0.9,35544.35,2020.85,37565.2,TECH016,Completed
MWO000258,MCH0148,LIN009,FAC003,FLR001264,2025-12-20 13:53:29,2025-12-20 21:04:53,Emergency,Sensor Failure,Replace Component,7.19,39275.4,9230.45,48505.85,TECH023,Completed
MWO000259,MCH0579,LIN003,FAC001,FLR001855,2025-04-13 08:17:04,2025-04-13 08:53:40,Corrective,Tool Wear,Calibration,0.61,7068.39,827.5,7895.89,TECH038,Completed
MWO000260,MCH0270,LIN013,FAC005,FLR002637,2025-05-21 06:42:45,2025-05-21 11:58:21,Corrective,Overheating,Lubrication,5.26,10803.22,11594.48,22397.7,TECH108,Completed
MWO000261,MCH0311,LIN023,FAC008,FLR000474,2024-12-18 18:46:01,2024-12-19 10:16:01,Emergency,Bearing Failure,Inspection,15.5,62237.15,28377.05,90614.2,TECH052,Completed
MWO000262,MCH0159,LIN014,FAC005,FLR001552,2026-03-28 17:44:16,2026-03-28 21:29:52,Corrective,Bearing Failure,Electrical Repair,3.76,29071.14,5330.34,34401.48,TECH025,Completed
MWO000263,MCH0360,LIN028,FAC010,FLR001429,2026-05-17 20:21:59,2026-05-17 22:06:23,Corrective,Electrical Fault,Replace Component,1.74,10603.12,2917.17,13520.29,TECH085,Completed
