downtime_event_id,machine_id,line_id,factory_id,linked_failure_event_id,linked_work_order_id,event_timestamp,downtime_cause,duration_hours,estimated_lost_units,estimated_loss_inr,resolution_status,impact_level
DTE000183,MCH0439,LIN026,FAC009,FLR000183,MWO000183,2024-11-02 03:16:45,Machine Breakdown,1.87,95,28112.64,Resolved,Low
DTE000184,MCH0166,LIN004,FAC002,FLR000184,MWO000184,2023-03-18 19:03:19,Machine Breakdown,4.56,902,564853.54,Resolved,High
DTE000185,MCH0057,LIN020,FAC007,FLR000185,MWO000185,2024-12-12 08:37:58,Machine Breakdown,15.47,3488,2149149.43,Resolved,Medium
DTE000186,MCH0324,LIN024,FAC008,FLR000186,MWO000186,2024-03-28 21:48:01,Machine Breakdown,2.21,238,256007.6,Open,Medium
DTE000187,MCH0036,LIN014,FAC005,FLR000187,MWO000187,2024-12-05 05:43:52,Machine Breakdown,4.88,458,221844.81,Resolved,High
DTE000188,MCH0295,LIN020,FAC007,FLR000188,MWO000188,2023-09-03 22:21:26,Machine Breakdown,3.34,426,233541.45,Open,High
DTE000189,MCH0286,LIN023,FAC008,FLR000189,MWO000189,2023-07-30 00:47:35,Machine Breakdown,8.97,1360,1106795.21,Resolved,High
DTE000190,MCH0018,LIN026,FAC009,FLR000190,MWO000190,2026-06-04 08:09:48,Machine Breakdown,6.49,1089,883673.92,Resolved,High
DTE000191,MCH0484,LIN019,FAC007,FLR000191,MWO000191,2024-03-04 18:37:52,Machine Breakdown,11.98,2129,871020.98,Resolved,Low
DTE000192,MCH0582,LIN013,FAC005,FLR000192,MWO000192,2024-09-06 02:09:05,Machine Breakdown,6.0,1031,1012850.93,Resolved,High
DTE000193,MCH0238,LIN007,FAC003,FLR000193,MWO000193,2024-11-08 09:06:46,Machine Breakdown,11.01,2159,2216070.99,Resolved,High
DTE000194,MCH0144,LIN010,FAC004,FLR000194,MWO000194,2026-05-21 18:42:49,Machine Breakdown,18.65,2429,723469.91,Resolved,High
DTE000195,MCH0184,LIN001,FAC001,FLR000195,MWO000195,2024-11-11 08:12:10,Machine Breakdown,11.81,804,734882.93,Resolved,Medium
DTE000196,MCH0331,LIN012,FAC004,FLR000196,MWO000196,2023-05-25 19:08:44,Machine Breakdown,11.48,1454,735429.19,Resolved,Critical
DTE000197,MCH0553,LIN013,FAC005,FLR000197,MWO000197,2025-10-02 04:32:05,Machine Breakdown,5.75,555,347168.95,Resolved,Low
DTE000198,MCH0560,LIN024,FAC008,FLR000198,MWO000198,2026-03-16 22:26:42,Machine Breakdown,10.94,2441,618631.55,Resolved,High
DTE000199,MCH0200,LIN004,FAC002,FLR000199,MWO000199,2024-11-11 00:35:31,Machine Breakdown,2.92,423,487555.06,Open,High
DTE000200,MCH0447,LIN011,FAC004,FLR000200,MWO000200,2023-02-15 22:01:28,Machine Breakdown,15.64,3722,3005378.16,Resolved,Medium
DTE000201,MCH0129,LIN003,FAC001,FLR000201,MWO000201,2023-03-12 03:00:00,Machine Breakdown,3.45,602,666892.18,Resolved,Critical
DTE000202,MCH0243,LIN001,FAC001,FLR000202,MWO000202,2023-03-19 18:03:55,Machine Breakdown,5.54,832,469355.43,Resolved,Low
DTE000203,MCH0533,LIN017,FAC006,FLR000203,MWO000203,2023-01-14 12:55:36,Machine Breakdown,2.15,328,339957.61,Resolved,Low
DTE000204,MCH0169,LIN003,FAC001,FLR000204,MWO000204,2023-10-06 22:46:19,Machine Breakdown,12.43,1793,324576.2,Open,High
DTE000205,MCH0549,LIN013,FAC005,FLR000205,MWO000205,2024-01-12 22:26:36,Machine Breakdown,10.65,2527,664257.65,Resolved,Medium
DTE000206,MCH0337,LIN028,FAC010,FLR000206,MWO000206,2025-10-22 19:33:43,Machine Breakdown,11.89,1668,1603457.97,Resolved,Low
DTE000207,MCH0544,LIN003,FAC001,FLR000207,MWO000207,2024-05-04 23:52:31,Machine Breakdown,0.41,45,46689.32,Resolved,Medium
DTE000208,MCH0182,LIN025,FAC009,FLR000208,MWO000208,2023-07-09 18:32:29,Machine Breakdown,10.64,2378,2639545.03,Resolved,High
DTE000209,MCH0399,LIN028,FAC010,FLR000209,MWO000209,2026-04-06 10:32:26,Machine Breakdown,1.11,231,72851.88,Open,Medium
DTE000210,MCH0561,LIN029,FAC010,FLR000210,MWO000210,2026-01-21 20:30:19,Machine Breakdown,17.63,2626,2951585.91,Open,Medium
DTE000211,MCH0122,LIN001,FAC001,FLR000211,MWO000211,2024-06-30 21:19:08,Machine Breakdown,7.82,535,605595.61,Open,Low
DTE000212,MCH0389,LIN002,FAC001,FLR000212,MWO000212,2024-07-14 21:17:03,Machine Breakdown,7.89,508,478639.8,Resolved,Medium
DTE000213,MCH0013,LIN023,FAC008,FLR000213,MWO000213,2026-01-03 20:00:00,Machine Breakdown,4.43,606,458738.97,Resolved,Critical
DTE000214,MCH0085,LIN020,FAC007,FLR000214,MWO000214,2023-09-05 02:23:55,Machine Breakdown,7.19,1334,730149.23,Resolved,Low
DTE000215,MCH0426,LIN009,FAC003,FLR000215,MWO000215,2025-04-29 13:53:27,Machine Breakdown,7.42,1312,565178.49,Resolved,High
DTE000216,MCH0314,LIN023,FAC008,FLR000216,MWO000216,2023-03-12 00:35:14,Machine Breakdown,3.75,345,192222.08,Resolved,High
DTE000217,MCH0133,LIN013,FAC005,FLR000217,MWO000217,2026-03-07 04:17:38,Machine Breakdown,18.37,1104,379703.31,Open,High
DTE000218,MCH0106,LIN018,FAC006,FLR000218,MWO000218,2023-01-09 19:12:26,Machine Breakdown,12.26,936,180126.25,Resolved,Medium
DTE000219,MCH0385,LIN006,FAC002,FLR000219,MWO000219,2025-02-15 09:35:06,Machine Breakdown,14.25,858,307652.13,Resolved,High
DTE000220,MCH0454,LIN022,FAC008,FLR000220,MWO000220,2024-10-21 22:34:31,Machine Breakdown,8.33,664,135696.37,Resolved,Medium
DTE000221,MCH0265,LIN011,FAC004,FLR000221,MWO000221,2023-11-25 17:09:25,Machine Breakdown,35.4,2195,2445075.4,Resolved,High
DTE000222,MCH0204,LIN002,FAC001,FLR000222,MWO000222,2023-11-30 21:19:23,Machine Breakdown,6.57,443,212837.85,Resolved,Medium
DTE000223,MCH0194,LIN015,FAC005,FLR000223,MWO000223,2025-03-14 06:48:26,Machine Breakdown,11.27,1742,787436.25,Resolved,Medium
DTE000224,MCH0281,LIN027,FAC009,FLR000224,MWO000224,2025-05-07 00:38:42,Machine Breakdown,3.97,251,206322.37,Resolved,High
DTE000225,MCH0353,LIN002,FAC001,FLR000225,MWO000225,2023-06-22 18:07:56,Machine Breakdown,5.52,586,561989.6,Resolved,High
DTE000226,MCH0245,LIN030,FAC010,FLR000226,MWO000226,2025-05-23 08:10:36,Machine Breakdown,10.28,2225,1701313.26,Resolved,High
DTE000227,MCH0396,LIN028,FAC010,FLR000227,MWO000227,2026-05-08 01:31:21,Machine Breakdown,5.7,1088,964529.69,Resolved,High
DTE000228,MCH0218,LIN007,FAC003,FLR000228,MWO000228,2023-01-28 01:10:02,Machine Breakdown,2.33,117,114773.98,Resolved,Medium
DTE000229,MCH0377,LIN009,FAC003,FLR000229,MWO000229,2023-06-17 05:51:40,Machine Breakdown,16.78,1671,426033.19,Resolved,Medium
DTE000230,MCH0440,LIN027,FAC009,FLR000230,MWO000230,2026-04-16 01:07:48,Machine Breakdown,2.61,271,70539.41,Resolved,Medium
DTE000231,MCH0078,LIN001,FAC001,FLR000231,MWO000231,2024-02-13 12:00:36,Machine Breakdown,6.29,1014,1020430.66,Resolved,High
DTE000232,MCH0225,LIN006,FAC002,FLR000232,MWO000232,2025-06-20 22:53:38,Machine Breakdown,2.96,465,306109.95,Resolved,Medium
DTE000233,MCH0438,LIN013,FAC005,FLR000233,MWO000233,2024-10-07 01:30:57,Machine Breakdown,6.87,1343,688653.6,Resolved,Medium
DTE000234,MCH0549,LIN013,FAC005,FLR000234,MWO000234,2025-04-17 18:23:27,Machine Breakdown,6.3,1135,177065.66,Resolved,Medium
DTE000235,MCH0091,LIN024,FAC008,FLR000235,MWO000235,2023-08-02 06:14:05,Machine Breakdown,15.67,3028,1506743.23,Resolved,Low
DTE000236,MCH0136,LIN019,FAC007,FLR000236,MWO000236,2025-07-29 00:09:25,Machine Breakdown,15.39,1358,1426286.21,Resolved,Low
DTE000237,MCH0060,LIN022,FAC008,FLR000237,MWO000237,2024-02-24 06:47:22,Machine Breakdown,4.65,734,250173.44,Resolved,High
DTE000238,MCH0575,LIN008,FAC003,FLR000238,MWO000238,2025-08-12 07:20:05,Machine Breakdown,5.99,359,233686.41,Resolved,Medium
DTE000239,MCH0556,LIN013,FAC005,FLR000239,MWO000239,2024-07-04 21:39:38,Machine Breakdown,2.8,649,106936.32,Resolved,High
DTE000240,MCH0431,LIN023,FAC008,FLR000240,MWO000240,2025-02-10 22:37:34,Machine Breakdown,6.99,586,630940.07,Resolved,Critical
DTE000241,MCH0530,LIN014,FAC005,FLR000241,MWO000241,2024-04-21 12:37:49,Machine Breakdown,0.73,150,78658.59,Resolved,High
DTE000242,MCH0012,LIN030,FAC010,FLR000242,MWO000242,2023-08-22 19:53:41,Machine Breakdown,11.85,2259,1518058.55,Resolved,High
DTE000243,MCH0505,LIN023,FAC008,FLR000243,MWO000243,2024-02-18 00:04:42,Machine Breakdown,5.58,445,404218.34,Resolved,High
DTE000244,MCH0169,LIN003,FAC001,FLR000244,MWO000244,2026-04-25 02:33:34,Machine Breakdown,4.79,735,609713.33,Resolved,Medium
DTE000245,MCH0099,LIN011,FAC004,FLR000245,MWO000245,2023-01-23 05:25:51,Machine Breakdown,14.53,822,240903.25,Resolved,Critical
DTE000246,MCH0358,LIN027,FAC009,FLR000246,MWO000246,2024-09-02 07:40:59,Machine Breakdown,16.99,3493,1695327.52,Resolved,Low
DTE000247,MCH0266,LIN021,FAC007,FLR000247,MWO000247,2026-06-01 01:13:49,Machine Breakdown,23.64,2589,1947830.38,Resolved,Medium
DTE000248,MCH0451,LIN013,FAC005,FLR000248,MWO000248,2026-01-14 18:25:32,Machine Breakdown,4.19,186,132556.27,Resolved,Medium
DTE000249,MCH0310,LIN029,FAC010,FLR000249,MWO000249,2025-07-08 17:57:38,Machine Breakdown,9.67,1432,507344.03,Resolved,Low
DTE000250,MCH0536,LIN030,FAC010,FLR000250,MWO000250,2026-06-07 01:58:06,Machine Breakdown,9.41,1768,1444675.51,Open,Low
DTE000251,MCH0521,LIN019,FAC007,FLR000251,MWO000251,2025-02-03 08:37:25,Machine Breakdown,2.58,290,55399.2,Resolved,High
DTE000252,MCH0113,LIN015,FAC005,FLR000252,MWO000252,2026-05-09 20:01:53,Machine Breakdown,10.49,582,680184.73,Resolved,High
DTE000253,MCH0167,LIN020,FAC007,FLR000253,MWO000253,2024-07-12 00:08:29,Machine Breakdown,10.39,1181,843260.95,Resolved,Low
DTE000254,MCH0553,LIN013,FAC005,FLR000254,MWO000254,2023-09-08 04:14:35,Machine Breakdown,10.71,604,158901.97,Open,Critical
DTE000255,MCH0283,LIN027,FAC009,FLR000255,MWO000255,2024-10-31 18:54:16,Machine Breakdown,10.89,2611,2229861.48,Resolved,Medium
DTE000256,MCH0439,LIN026,FAC009,FLR000256,MWO000256,2024-11-17 07:44:41,Machine Breakdown,1.98,155,121252.48,Resolved,Critical
DTE000257,MCH0599,LIN003,FAC001,FLR000257,MWO000257,2024-03-25 09:25:02,Machine Breakdown,11.12,1811,455466.73,Resolved,Medium
DTE000258,MCH0243,LIN001,FAC001,FLR000258,MWO000258,2025-12-08 06:27:02,Machine Breakdown,3.24,689,723194.59,Resolved,Medium
DTE000259,MCH0548,LIN011,FAC004,FLR000259,MWO000259,2025-09-25 07:34:00,Machine Breakdown,6.28,1053,548851.53,Resolved,Medium
DTE000260,MCH0090,LIN018,FAC006,FLR000260,MWO000260,2023-07-12 14:31:30,Machine Breakdown,0.51,30,9439.73,Resolved,Critical
DTE000261,MCH0156,LIN017,FAC006,FLR000261,MWO000261,2026-04-21 10:29:24,Machine Breakdown,4.42,801,619509.72,Resolved,Medium
DTE000262,MCH0228,LIN011,FAC004,FLR000262,MWO000262,2026-06-09 16:06:29,Machine Breakdown,6.12,1254,655159.37,Open,Medium
DTE000263,MCH0258,LIN026,FAC009,FLR000263,MWO000263,2023-03-15 12:40:16,Machine Breakdown,0.46,50,20340.55,Resolved,High
DTE000264,MCH0009,LIN026,FAC009,FLR000264,MWO000264,2023-11-04 07:35:08,Machine Breakdown,5.0,890,836455.32,Open,High
DTE000265,MCH0088,LIN015,FAC005,FLR000265,MWO000265,2025-10-21 17:38:22,Machine Breakdown,16.51,1221,314470.41,Resolved,Low
DTE000266,MCH0002,LIN009,FAC003,FLR000266,MWO000266,2025-07-09 20:04:12,Machine Breakdown,5.75,432,314557.22,Resolved,Medium
DTE000267,MCH0374,LIN013,FAC005,FLR000267,MWO000267,2024-09-20 02:52:28,Machine Breakdown,3.55,165,44498.32,Resolved,Critical
DTE000268,MCH0030,LIN022,FAC008,FLR000268,MWO000268,2024-01-02 13:14:08,Machine Breakdown,5.78,897,878011.68,Resolved,Critical
DTE000269,MCH0269,LIN002,FAC001,FLR000269,MWO000269,2023-12-08 12:54:26,Machine Breakdown,3.32,288,110354.04,Resolved,High
DTE000270,MCH0332,LIN025,FAC009,FLR000270,MWO000270,2025-09-30 20:46:49,Machine Breakdown,8.52,549,567582.29,Resolved,Critical
DTE000271,MCH0223,LIN025,FAC009,FLR000271,MWO000271,2023-09-25 11:45:04,Machine Breakdown,10.57,1331,971325.18,Open,Medium
DTE000272,MCH0028,LIN004,FAC002,FLR000272,MWO000272,2024-08-23 10:14:34,Machine Breakdown,3.3,164,99854.46,Resolved,High
DTE000273,MCH0247,LIN026,FAC009,FLR000273,MWO000273,2023-02-01 10:57:47,Machine Breakdown,15.73,3545,2487759.51,Resolved,Medium
DTE000274,MCH0360,LIN028,FAC010,FLR000274,MWO000274,2024-04-03 19:52:03,Machine Breakdown,2.25,495,250003.4,Resolved,Low
DTE000275,MCH0283,LIN027,FAC009,FLR000275,MWO000275,2023-08-16 09:13:44,Machine Breakdown,16.51,984,1174680.31,Resolved,Low
DTE000276,MCH0127,LIN004,FAC002,FLR000276,MWO000276,2023-02-07 07:03:27,Machine Breakdown,14.03,3074,1551951.63,Resolved,Critical
DTE000277,MCH0227,LIN023,FAC008,FLR000277,MWO000277,2025-06-14 01:02:02,Machine Breakdown,0.34,42,49042.9,Resolved,High
DTE000278,MCH0150,LIN008,FAC003,FLR000278,MWO000278,2025-04-14 09:53:50,Machine Breakdown,2.29,488,406949.98,Resolved,Medium
DTE000279,MCH0438,LIN013,FAC005,FLR000279,MWO000279,2023-08-12 04:22:14,Machine Breakdown,13.36,2358,629020.93,Resolved,Medium
DTE000280,MCH0415,LIN008,FAC003,FLR000280,MWO000280,2025-11-14 19:12:56,Machine Breakdown,10.02,1851,1587502.5,Resolved,Critical
DTE000281,MCH0141,LIN006,FAC002,FLR000281,MWO000281,2023-06-03 06:41:01,Machine Breakdown,1.4,209,67426.99,Resolved,Critical
DTE000282,MCH0391,LIN007,FAC003,FLR000282,MWO000282,2025-09-25 06:38:52,Machine Breakdown,1.31,148,95527.62,Resolved,High
DTE000283,MCH0255,LIN005,FAC002,FLR000283,MWO000283,2025-12-30 18:53:01,Machine Breakdown,14.59,3085,3071580.06,Resolved,High
DTE000284,MCH0176,LIN008,FAC003,FLR000284,MWO000284,2024-05-17 06:55:33,Machine Breakdown,18.6,3543,4131360.56,Resolved,Medium
DTE000285,MCH0057,LIN020,FAC007,FLR000285,MWO000285,2026-06-02 10:29:46,Machine Breakdown,15.15,2134,1451381.86,Resolved,High
DTE000286,MCH0416,LIN002,FAC001,FLR000286,MWO000286,2023-09-06 23:39:13,Machine Breakdown,6.14,555,425659.75,Resolved,Medium
DTE000287,MCH0328,LIN024,FAC008,FLR000287,MWO000287,2024-08-17 07:42:36,Machine Breakdown,32.49,2782,1341412.62,Resolved,Medium
DTE000288,MCH0309,LIN007,FAC003,FLR000288,MWO000288,2023-03-28 03:15:41,Machine Breakdown,20.79,2352,2502004.92,Resolved,Medium
DTE000289,MCH0587,LIN024,FAC008,FLR000289,MWO000289,2024-01-29 22:34:21,Machine Breakdown,20.22,3408,2063781.03,Resolved,Medium
DTE000290,MCH0292,LIN015,FAC005,FLR000290,MWO000290,2024-12-10 00:43:41,Machine Breakdown,25.27,2431,2444783.52,Resolved,Medium
DTE000291,MCH0069,LIN018,FAC006,FLR000291,MWO000291,2024-10-28 12:07:17,Machine Breakdown,17.86,3560,4089344.9,Resolved,High
DTE000292,MCH0359,LIN019,FAC007,FLR000292,MWO000292,2026-03-12 09:31:33,Machine Breakdown,14.13,1557,287821.03,Resolved,Critical
DTE000293,MCH0231,LIN008,FAC003,FLR000293,MWO000293,2023-08-25 02:59:08,Machine Breakdown,6.5,443,356306.36,Resolved,High
DTE000294,MCH0397,LIN010,FAC004,FLR000294,MWO000294,2024-08-05 12:18:37,Machine Breakdown,14.88,3507,2262251.53,Resolved,Medium
DTE000295,MCH0238,LIN007,FAC003,FLR000295,MWO000295,2025-11-12 14:01:45,Machine Breakdown,16.82,4000,2489060.12,Resolved,Critical
DTE000296,MCH0519,LIN030,FAC010,FLR000296,MWO000296,2026-05-27 07:36:22,Machine Breakdown,17.11,2439,1530958.55,Resolved,High
DTE000297,MCH0037,LIN022,FAC008,FLR000297,MWO000297,2024-06-17 17:56:11,Machine Breakdown,9.34,1997,1124934.96,Resolved,High
DTE000298,MCH0004,LIN020,FAC007,FLR000298,MWO000298,2024-09-01 15:33:37,Machine Breakdown,0.71,158,76002.38,Resolved,Medium
DTE000299,MCH0598,LIN029,FAC010,FLR000299,MWO000299,2024-10-25 04:01:15,Machine Breakdown,12.64,1241,1051402.19,Resolved,High
DTE000300,MCH0353,LIN002,FAC001,FLR000300,MWO000300,2024-05-28 23:49:26,Machine Breakdown,2.25,480,367249.55,Resolved,High
DTE000301,MCH0030,LIN022,FAC008,FLR000301,MWO000301,2025-02-17 23:16:34,Machine Breakdown,7.07,1264,221680.52,Resolved,Medium
DTE000302,MCH0233,LIN015,FAC005,FLR000302,MWO000302,2026-02-10 22:51:11,Machine Breakdown,3.15,587,162792.27,Resolved,Medium
DTE000303,MCH0263,LIN018,FAC006,FLR000303,MWO000303,2026-04-01 09:23:53,Machine Breakdown,2.15,442,345406.98,Resolved,Medium
DTE000304,MCH0464,LIN002,FAC001,FLR000304,MWO000304,2023-11-15 18:50:12,Machine Breakdown,15.63,2061,1194212.62,Resolved,High
DTE000305,MCH0003,LIN025,FAC009,FLR000305,MWO000305,2026-05-21 11:04:50,Machine Breakdown,3.47,324,226947.79,Resolved,Medium
DTE000306,MCH0475,LIN003,FAC001,FLR000306,MWO000306,2023-07-17 14:36:23,Machine Breakdown,8.28,616,569518.14,Resolved,Low
DTE000307,MCH0242,LIN001,FAC001,FLR000307,MWO000307,2025-10-24 11:58:28,Machine Breakdown,1.95,156,111160.8,Resolved,Low
DTE000308,MCH0106,LIN018,FAC006,FLR000308,MWO000308,2026-03-27 19:46:25,Machine Breakdown,2.81,166,192888.04,Resolved,Low
DTE000309,MCH0120,LIN007,FAC003,FLR000309,MWO000309,2024-01-27 16:27:58,Machine Breakdown,15.41,740,410696.01,Resolved,Medium
DTE000310,MCH0141,LIN006,FAC002,FLR000310,MWO000310,2024-07-10 21:03:23,Machine Breakdown,3.78,451,94852.68,Resolved,Low
DTE000311,MCH0302,LIN016,FAC006,FLR000311,MWO000311,2026-01-27 13:43:39,Machine Breakdown,21.5,1902,2116417.82,Resolved,Medium
DTE000312,MCH0031,LIN010,FAC004,FLR000312,MWO000312,2025-02-01 03:08:08,Machine Breakdown,18.19,2895,1724431.95,Open,Low
DTE000313,MCH0426,LIN009,FAC003,FLR000313,MWO000313,2025-03-21 10:55:32,Machine Breakdown,3.86,537,609559.06,Resolved,Critical
DTE000314,MCH0541,LIN019,FAC007,FLR000314,MWO000314,2024-01-29 09:57:50,Machine Breakdown,18.94,1893,2117612.37,Resolved,High
DTE000315,MCH0172,LIN008,FAC003,FLR000315,MWO000315,2023-09-16 16:39:43,Machine Breakdown,7.35,1427,1370260.75,Resolved,High
DTE000316,MCH0092,LIN005,FAC002,FLR000316,MWO000316,2023-02-15 04:40:11,Machine Breakdown,11.55,2177,2058740.02,Resolved,Medium
DTE000317,MCH0198,LIN003,FAC001,FLR000317,MWO000317,2025-05-31 19:38:50,Machine Breakdown,3.05,311,77019.18,Resolved,Medium
DTE000318,MCH0447,LIN011,FAC004,FLR000318,MWO000318,2023-11-11 11:01:44,Machine Breakdown,13.43,2986,2019516.12,Resolved,Medium
DTE000319,MCH0442,LIN001,FAC001,FLR000319,MWO000319,2023-07-09 05:13:04,Machine Breakdown,3.53,592,630749.77,Resolved,High
DTE000320,MCH0059,LIN012,FAC004,FLR000320,MWO000320,2023-11-05 15:58:42,Machine Breakdown,4.78,1146,466327.5,Resolved,Medium
DTE000321,MCH0527,LIN027,FAC009,FLR000321,MWO000321,2026-06-21 04:29:36,Machine Breakdown,10.28,1858,1026855.48,Resolved,Medium
DTE000322,MCH0302,LIN016,FAC006,FLR000322,MWO000322,2024-10-31 06:27:47,Machine Breakdown,20.06,1353,693948.19,Resolved,High
DTE000323,MCH0437,LIN015,FAC005,FLR000323,MWO000323,2025-12-20 12:53:08,Machine Breakdown,4.08,512,366485.24,Resolved,Medium
DTE000324,MCH0180,LIN011,FAC004,FLR000324,MWO000324,2026-01-19 23:04:28,Machine Breakdown,16.18,3433,1086486.18,Resolved,High
DTE000325,MCH0101,LIN022,FAC008,FLR000325,MWO000325,2024-01-29 00:29:45,Machine Breakdown,8.21,1636,388213.2,Resolved,High
DTE000326,MCH0354,LIN005,FAC002,FLR000326,MWO000326,2025-04-15 07:14:59,Machine Breakdown,4.38,391,334265.9,Resolved,Medium
DTE000327,MCH0340,LIN012,FAC004,FLR000327,MWO000327,2025-03-28 12:25:37,Machine Breakdown,1.22,162,39325.42,Resolved,Medium
DTE000328,MCH0508,LIN010,FAC004,FLR000328,MWO000328,2023-09-29 16:05:59,Machine Breakdown,2.24,529,363887.51,Resolved,Medium
DTE000329,MCH0316,LIN029,FAC010,FLR000329,MWO000329,2025-10-05 05:02:20,Machine Breakdown,14.73,1418,491805.72,Resolved,Medium
DTE000330,MCH0341,LIN006,FAC002,FLR000330,MWO000330,2023-09-09 00:35:12,Machine Breakdown,6.96,1350,398323.78,Open,Critical
DTE000331,MCH0017,LIN015,FAC005,FLR000331,MWO000331,2024-07-31 03:26:47,Machine Breakdown,5.24,1123,293607.81,Resolved,Medium
DTE000332,MCH0435,LIN027,FAC009,FLR000332,MWO000332,2024-11-26 17:34:57,Machine Breakdown,4.31,402,450864.7,Resolved,High
DTE000333,MCH0310,LIN029,FAC010,FLR000333,MWO000333,2023-11-21 16:14:11,Machine Breakdown,8.02,1611,1471406.83,Resolved,High
DTE000334,MCH0547,LIN005,FAC002,FLR000334,MWO000334,2026-05-20 22:24:10,Machine Breakdown,10.69,1541,1753730.25,Resolved,Low
DTE000335,MCH0093,LIN027,FAC009,FLR000335,MWO000335,2023-12-17 18:44:06,Machine Breakdown,13.9,1361,1559373.29,Resolved,Critical
DTE000336,MCH0527,LIN027,FAC009,FLR000336,MWO000336,2023-08-28 14:56:29,Machine Breakdown,9.88,594,549243.5,Resolved,High
DTE000337,MCH0386,LIN012,FAC004,FLR000337,MWO000337,2024-05-04 11:53:31,Machine Breakdown,5.23,909,1044846.77,Resolved,Critical
DTE000338,MCH0274,LIN024,FAC008,FLR000338,MWO000338,2023-06-14 08:04:53,Machine Breakdown,5.86,635,271697.65,Open,Medium
DTE000339,MCH0079,LIN008,FAC003,FLR000339,MWO000339,2023-06-23 06:57:37,Machine Breakdown,8.43,961,738135.76,Resolved,Low
DTE000340,MCH0425,LIN014,FAC005,FLR000340,MWO000340,2024-05-18 11:50:32,Machine Breakdown,7.95,1736,1013902.21,Resolved,Medium
DTE000341,MCH0586,LIN014,FAC005,FLR000341,MWO000341,2025-03-23 18:06:03,Machine Breakdown,3.22,498,308380.74,Resolved,High
DTE000342,MCH0289,LIN010,FAC004,FLR000342,MWO000342,2024-12-17 19:53:47,Machine Breakdown,4.78,926,967821.6,Resolved,Medium
DTE000343,MCH0282,LIN001,FAC001,FLR000343,MWO000343,2026-06-15 10:43:58,Machine Breakdown,5.21,233,209557.24,Resolved,High
DTE000344,MCH0325,LIN011,FAC004,FLR000344,MWO000344,2026-04-05 19:58:22,Machine Breakdown,7.04,925,1015986.0,Resolved,Medium
DTE000345,MCH0117,LIN013,FAC005,FLR000345,MWO000345,2025-11-12 03:38:03,Machine Breakdown,0.97,224,179900.53,Resolved,Low
DTE000346,MCH0587,LIN024,FAC008,FLR000346,MWO000346,2025-08-08 15:08:23,Machine Breakdown,9.35,1405,437235.02,Resolved,High
DTE000347,MCH0189,LIN004,FAC002,FLR000347,MWO000347,2024-09-12 10:16:35,Machine Breakdown,3.42,709,413170.25,Resolved,Low
DTE000348,MCH0032,LIN023,FAC008,FLR000348,MWO000348,2026-03-29 01:39:39,Machine Breakdown,12.14,1810,1453482.97,Resolved,High
DTE000349,MCH0509,LIN021,FAC007,FLR000349,MWO000349,2026-01-24 10:02:33,Machine Breakdown,9.04,1787,1804289.41,Resolved,High
DTE000350,MCH0077,LIN003,FAC001,FLR000350,MWO000350,2024-03-20 18:38:55,Machine Breakdown,12.83,1101,340935.9,Resolved,Low
DTE000351,MCH0341,LIN006,FAC002,FLR000351,MWO000351,2023-07-30 17:38:50,Machine Breakdown,12.32,1049,641797.14,Resolved,Medium
DTE000352,MCH0455,LIN030,FAC010,FLR000352,MWO000352,2025-03-27 09:58:19,Machine Breakdown,4.66,561,644129.01,Resolved,Medium
DTE000353,MCH0543,LIN019,FAC007,FLR000353,MWO000353,2023-02-20 09:50:27,Machine Breakdown,20.4,3253,2842125.33,Resolved,Critical
DTE000354,MCH0459,LIN006,FAC002,FLR000354,MWO000354,2025-01-03 14:40:39,Machine Breakdown,3.64,187,127752.88,Resolved,Medium
DTE000355,MCH0047,LIN026,FAC009,FLR000355,MWO000355,2025-11-19 19:50:25,Machine Breakdown,12.99,2390,808295.24,Resolved,Medium
DTE000356,MCH0150,LIN008,FAC003,FLR000356,MWO000356,2025-11-13 19:19:09,Machine Breakdown,1.73,382,385949.42,Resolved,Medium
DTE000357,MCH0177,LIN009,FAC003,FLR000357,MWO000357,2025-04-13 19:10:21,Machine Breakdown,14.56,2581,2005521.91,Resolved,Critical
DTE000358,MCH0053,LIN007,FAC003,FLR000358,MWO000358,2025-12-26 10:32:55,Machine Breakdown,8.66,1446,1476290.09,Resolved,High
DTE000359,MCH0059,LIN012,FAC004,FLR000359,MWO000359,2026-01-06 20:49:23,Machine Breakdown,4.37,625,634690.69,Resolved,Low
DTE000360,MCH0133,LIN013,FAC005,FLR000360,MWO000360,2024-05-30 11:31:12,Machine Breakdown,3.06,613,232741.93,Resolved,Critical
